Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,186.729996,188.710007,186.000000,186.300003,159.145142,5646000
2012-01-04,185.570007,186.330002,184.940002,185.539993,158.495911,4346700
2012-01-05,184.809998,185.029999,183.100006,184.660004,157.744171,4463100
2012-01-06,184.389999,184.479996,182.309998,182.539993,155.933182,4897100
2012-01-09,182.199997,182.270004,180.270004,181.589996,155.121643,5201200
2012-01-10,183.229996,183.720001,181.199997,181.309998,154.882446,5161000
2012-01-11,180.729996,182.809998,180.500000,182.320007,155.745255,4110800
2012-01-12,181.860001,181.910004,178.380005,180.550003,154.233246,6881000
2012-01-13,179.479996,179.610001,177.350006,179.160004,153.045853,5279200
2012-01-17,180.360001,182.000000,179.320007,180.000000,153.763351,6003400
2012-01-18,179.830002,181.600006,179.500000,181.070007,154.677429,4600600
2012-01-19,181.789993,182.360001,180.350006,180.520004,154.207611,8567200
2012-01-20,185.770004,188.970001,184.750000,188.520004,161.041550,12849700
2012-01-23,187.910004,190.520004,187.669998,189.979996,162.288742,5751700
2012-01-24,188.630005,192.300003,188.520004,191.929993,163.954498,5345700
2012-01-25,191.330002,192.240005,189.610001,191.729996,163.783646,4359700
2012-01-26,191.789993,192.789993,190.470001,190.979996,163.142944,4004700
2012-01-27,190.009995,191.770004,189.809998,190.460007,162.698776,3360400
2012-01-30,189.389999,192.729996,188.220001,192.500000,164.441422,4359000
2012-01-31,193.089996,193.100006,191.000000,192.600006,164.526840,4826800
2012-02-01,193.210007,194.809998,192.410004,192.619995,164.543915,5088800
2012-02-02,192.720001,193.330002,191.330002,191.529999,163.612823,3907300
2012-02-03,192.929993,194.130005,192.539993,193.639999,165.415298,4521700
2012-02-06,192.479996,193.759995,192.000000,192.820007,164.714767,3639800
2012-02-07,192.449997,194.139999,191.970001,193.350006,165.167542,3433000
2012-02-08,192.779999,193.580002,191.729996,192.949997,165.467651,3803800
2012-02-09,193.029999,194.460007,192.550003,193.130005,165.622009,3876400
2012-02-10,191.759995,192.429993,191.279999,192.419998,165.013153,3391100
2012-02-13,193.309998,193.690002,191.740005,192.619995,165.184692,2458800
